sample_id,amount_per_ml,time,group,type,mutation_type
15_6,6670000000,18,ev_pop_3,cfu,cas_deletion
15_6,5670000000,18,ev_pop_3,cfu,cas_deletion
15_6,2670000000,18,ev_pop_3,pfu,cas_deletion
15_6,2330000000,18,ev_pop_3,pfu,cas_deletion
15_6,2330000000,18,ev_pop_3,pfu,cas_deletion
15_6,7000000000,18,ev_pop_3,cfu,cas_deletion
15_6,7333333333,18,ev_pop_3,cfu,cas_deletion
15_6,5666666667,18,ev_pop_3,cfu,cas_deletion
15_6,3670000000,late,ev_pop_3,cfu,cas_deletion
15_6,4330000000,late,ev_pop_3,cfu,cas_deletion
15_6,2330000000,late,ev_pop_3,cfu,cas_deletion
15_6,4000000000,late,ev_pop_3,pfu,cas_deletion
15_6,4000000000,late,ev_pop_3,pfu,cas_deletion
15_6,3330000000,late,ev_pop_3,pfu,cas_deletion
13_3,38888.88889,0,ev_pop_1,pfu,large_deletion
13_3,61111.11111,0,ev_pop_1,pfu,large_deletion
13_3,40000,0,ev_pop_1,pfu,large_deletion
13_3,NA,0,ev_pop_1,pfu,large_deletion
13_3,133333.3333,0,ev_pop_1,cfu,large_deletion
13_3,101111.1111,0,ev_pop_1,cfu,large_deletion
13_3,73333.33333,0,ev_pop_1,cfu,large_deletion
13_3,141111.1111,0,ev_pop_1,cfu,large_deletion
13_3,166666.6667,0,ev_pop_1,cfu,large_deletion
13_3,133333.3333,0,ev_pop_1,cfu,large_deletion
13_3,233333.3333,0,ev_pop_1,cfu,large_deletion
13_3,23300,0,ev_pop_1,pfu,large_deletion
13_3,23300,0,ev_pop_1,pfu,large_deletion
13_3,23300,0,ev_pop_1,pfu,large_deletion
13_3,100000,0,ev_pop_1,cfu,large_deletion
13_3,66700,0,ev_pop_1,cfu,large_deletion
13_3,100000,0,ev_pop_1,cfu,large_deletion
13_3,50000,0,ev_pop_1,pfu,large_deletion
13_3,40000,0,ev_pop_1,pfu,large_deletion
13_3,26700,0,ev_pop_1,pfu,large_deletion
13_3,70000,0,ev_pop_1,cfu,large_deletion
13_3,73333.33333,0,ev_pop_1,cfu,large_deletion
13_3,80000,0,ev_pop_1,cfu,large_deletion
13_3,40000,0,ev_pop_1,pfu,large_deletion
13_3,33333.33333,0,ev_pop_1,pfu,large_deletion
13_3,36666.66667,0,ev_pop_1,pfu,large_deletion
13_3,96666.66667,2,ev_pop_1,pfu,large_deletion
13_3,38888.88889,2,ev_pop_1,pfu,large_deletion
13_3,90000,2,ev_pop_1,pfu,large_deletion
13_3,NA,2,ev_pop_1,pfu,large_deletion
13_3,13333.33333,2,ev_pop_1,cfu,large_deletion
13_3,844444.4444,2,ev_pop_1,cfu,large_deletion
13_3,344444.4444,2,ev_pop_1,cfu,large_deletion
13_3,211111.1111,2,ev_pop_1,cfu,large_deletion
13_3,400000,3,ev_pop_1,pfu,large_deletion
13_3,855555.5556,3,ev_pop_1,pfu,large_deletion
13_3,344444.4444,3,ev_pop_1,pfu,large_deletion
13_3,NA,3,ev_pop_1,pfu,large_deletion
13_3,NA,3,ev_pop_1,cfu,large_deletion
13_3,3111111.111,3,ev_pop_1,cfu,large_deletion
13_3,888888.8889,3,ev_pop_1,cfu,large_deletion
13_3,33333.33333,3,ev_pop_1,cfu,large_deletion
13_3,822222.2222,4,ev_pop_1,pfu,large_deletion
13_3,6333333.333,4,ev_pop_1,pfu,large_deletion
13_3,1144444.444,4,ev_pop_1,pfu,large_deletion
13_3,888888.8889,4,ev_pop_1,pfu,large_deletion
13_3,422222.2222,4,ev_pop_1,cfu,large_deletion
13_3,4666666.667,4,ev_pop_1,cfu,large_deletion
13_3,4888888.889,4,ev_pop_1,cfu,large_deletion
13_3,NA,4,ev_pop_1,cfu,large_deletion
13_3,3444444.444,5,ev_pop_1,pfu,large_deletion
13_3,96666666.67,5,ev_pop_1,pfu,large_deletion
13_3,5888888.889,5,ev_pop_1,pfu,large_deletion
13_3,7777777.778,5,ev_pop_1,pfu,large_deletion
13_3,7888888.889,5,ev_pop_1,cfu,large_deletion
13_3,40000000,5,ev_pop_1,cfu,large_deletion
13_3,73333333.33,5,ev_pop_1,cfu,large_deletion
13_3,7555555.556,5,ev_pop_1,cfu,large_deletion
13_3,13333333.33,6,ev_pop_1,pfu,large_deletion
13_3,36666666.67,6,ev_pop_1,pfu,large_deletion
13_3,24444444.44,6,ev_pop_1,pfu,large_deletion
13_3,16666666.67,6,ev_pop_1,pfu,large_deletion
13_3,88888888.89,6,ev_pop_1,cfu,large_deletion
13_3,108888888.9,6,ev_pop_1,cfu,large_deletion
13_3,80000000,6,ev_pop_1,cfu,large_deletion
13_3,115555555.6,6,ev_pop_1,cfu,large_deletion
13_3,52222222.22,7,ev_pop_1,pfu,large_deletion
13_3,152222222.2,7,ev_pop_1,pfu,large_deletion
13_3,88888888.89,7,ev_pop_1,pfu,large_deletion
13_3,88888888.89,7,ev_pop_1,pfu,large_deletion
13_3,355555555.6,7,ev_pop_1,cfu,large_deletion
13_3,588888888.9,7,ev_pop_1,cfu,large_deletion
13_3,544444444.4,7,ev_pop_1,cfu,large_deletion
13_3,644444444.4,7,ev_pop_1,cfu,large_deletion
13_3,1333333333,10,ev_pop_1,cfu,large_deletion
13_3,2000000000,10,ev_pop_1,cfu,large_deletion
13_3,666666666.7,10,ev_pop_1,cfu,large_deletion
13_3,4670000000,10,ev_pop_1,pfu,large_deletion
13_3,3000000000,10,ev_pop_1,pfu,large_deletion
13_3,3670000000,10,ev_pop_1,pfu,large_deletion
13_3,3330000000,10,ev_pop_1,cfu,large_deletion
13_3,2000000000,10,ev_pop_1,cfu,large_deletion
13_3,2000000000,10,ev_pop_1,cfu,large_deletion
13_3,433000000,10,ev_pop_1,pfu,large_deletion
13_3,333000000,10,ev_pop_1,pfu,large_deletion
13_3,400000000,10,ev_pop_1,pfu,large_deletion
13_3,4333333333,10,ev_pop_1,cfu,large_deletion
13_3,3333333333,10,ev_pop_1,cfu,large_deletion
13_3,2666666667,10,ev_pop_1,cfu,large_deletion
13_3,NA,10,ev_pop_1,pfu,large_deletion
13_3,1666666667,10,ev_pop_1,pfu,large_deletion
13_3,NA,10,ev_pop_1,pfu,large_deletion
13_3,2666666667,12,ev_pop_1,cfu,large_deletion
13_3,1666666667,12,ev_pop_1,cfu,large_deletion
13_3,4000000000,12,ev_pop_1,cfu,large_deletion
13_3,2000000000,12,ev_pop_1,pfu,large_deletion
13_3,1670000000,12,ev_pop_1,pfu,large_deletion
13_3,333000000,12,ev_pop_1,pfu,large_deletion
13_3,3330000000,12,ev_pop_1,cfu,large_deletion
13_3,2330000000,12,ev_pop_1,cfu,large_deletion
13_3,2670000000,12,ev_pop_1,cfu,large_deletion
13_3,1670000000,12,ev_pop_1,pfu,large_deletion
13_3,1670000000,12,ev_pop_1,pfu,large_deletion
13_3,1330000000,12,ev_pop_1,pfu,large_deletion
13_3,5666666667,12,ev_pop_1,cfu,large_deletion
13_3,3000000000,12,ev_pop_1,cfu,large_deletion
13_3,5333333333,12,ev_pop_1,cfu,large_deletion
13_3,1000000000,12,ev_pop_1,pfu,large_deletion
13_3,1000000000,12,ev_pop_1,pfu,large_deletion
13_3,1666666667,12,ev_pop_1,pfu,large_deletion
13_3,1666666667,15,ev_pop_1,cfu,large_deletion
13_3,4333333333,15,ev_pop_1,cfu,large_deletion
13_3,3666666667,15,ev_pop_1,cfu,large_deletion
13_3,NA,15,ev_pop_1,pfu,large_deletion
13_3,2670000000,15,ev_pop_1,pfu,large_deletion
13_3,2000000000,15,ev_pop_1,pfu,large_deletion
13_3,5670000000,15,ev_pop_1,cfu,large_deletion
13_3,4000000000,15,ev_pop_1,cfu,large_deletion
13_3,3670000000,15,ev_pop_1,cfu,large_deletion
13_3,1670000000,15,ev_pop_1,pfu,large_deletion
13_3,1000000000,15,ev_pop_1,pfu,large_deletion
13_3,1670000000,15,ev_pop_1,pfu,large_deletion
13_3,6000000000,15,ev_pop_1,cfu,large_deletion
13_3,3666666667,15,ev_pop_1,cfu,large_deletion
13_3,4333333333,15,ev_pop_1,cfu,large_deletion
13_3,466666666.7,15,ev_pop_1,pfu,large_deletion
13_3,533333333.3,15,ev_pop_1,pfu,large_deletion
13_3,300000000,15,ev_pop_1,pfu,large_deletion
13_3,5333333333,18,ev_pop_1,cfu,large_deletion
13_3,5000000000,18,ev_pop_1,cfu,large_deletion
13_3,6333333333,18,ev_pop_1,cfu,large_deletion
13_3,567000000,18,ev_pop_1,pfu,large_deletion
13_3,3670000000,18,ev_pop_1,pfu,large_deletion
13_3,5330000000,18,ev_pop_1,pfu,large_deletion
13_3,5330000000,18,ev_pop_1,cfu,large_deletion
13_3,4670000000,18,ev_pop_1,cfu,large_deletion
13_3,4000000000,18,ev_pop_1,cfu,large_deletion
13_3,533000000,18,ev_pop_1,pfu,large_deletion
13_3,633000000,18,ev_pop_1,pfu,large_deletion
13_3,467000000,18,ev_pop_1,pfu,large_deletion
13_3,NA,18,ev_pop_1,pfu,large_deletion
13_3,NA,18,ev_pop_1,pfu,large_deletion
13_3,NA,18,ev_pop_1,pfu,large_deletion
13_3,2333333333,18,ev_pop_1,cfu,large_deletion
13_3,3333333333,18,ev_pop_1,cfu,large_deletion
13_3,5333333333,18,ev_pop_1,cfu,large_deletion
13_4,21111.11111,0,ev_pop_1,pfu,large_deletion
13_4,40000,0,ev_pop_1,pfu,large_deletion
13_4,22222.22222,0,ev_pop_1,pfu,large_deletion
13_4,NA,0,ev_pop_1,pfu,large_deletion
13_4,111111.1111,0,ev_pop_1,cfu,large_deletion
13_4,98888.88889,0,ev_pop_1,cfu,large_deletion
13_4,83333.33333,0,ev_pop_1,cfu,large_deletion
13_4,128888.8889,0,ev_pop_1,cfu,large_deletion
13_4,133333.3333,0,ev_pop_1,cfu,large_deletion
13_4,100000,0,ev_pop_1,cfu,large_deletion
13_4,133333.3333,0,ev_pop_1,cfu,large_deletion
13_4,NA,0,ev_pop_1,pfu,large_deletion
13_4,NA,0,ev_pop_1,pfu,large_deletion
13_4,10000,0,ev_pop_1,pfu,large_deletion
13_4,133000,0,ev_pop_1,cfu,large_deletion
13_4,33300,0,ev_pop_1,cfu,large_deletion
13_4,300000,0,ev_pop_1,cfu,large_deletion
13_4,46700,0,ev_pop_1,pfu,large_deletion
13_4,30000,0,ev_pop_1,pfu,large_deletion
13_4,30000,0,ev_pop_1,pfu,large_deletion
13_4,83333.33333,0,ev_pop_1,cfu,large_deletion
13_4,86666.66667,0,ev_pop_1,cfu,large_deletion
13_4,93333.33333,0,ev_pop_1,cfu,large_deletion
13_4,26666.66667,0,ev_pop_1,pfu,large_deletion
13_4,23333.33333,0,ev_pop_1,pfu,large_deletion
13_4,40000,0,ev_pop_1,pfu,large_deletion
13_4,65555.55556,2,ev_pop_1,pfu,large_deletion
13_4,91111.11111,2,ev_pop_1,pfu,large_deletion
13_4,106666.6667,2,ev_pop_1,pfu,large_deletion
13_4,NA,2,ev_pop_1,pfu,large_deletion
13_4,5555.555556,2,ev_pop_1,cfu,large_deletion
13_4,733333.3333,2,ev_pop_1,cfu,large_deletion
13_4,333333.3333,2,ev_pop_1,cfu,large_deletion
13_4,211111.1111,2,ev_pop_1,cfu,large_deletion
13_4,300000,3,ev_pop_1,pfu,large_deletion
13_4,833333.3333,3,ev_pop_1,pfu,large_deletion
13_4,400000,3,ev_pop_1,pfu,large_deletion
13_4,NA,3,ev_pop_1,pfu,large_deletion
13_4,NA,3,ev_pop_1,cfu,large_deletion
13_4,2222222.222,3,ev_pop_1,cfu,large_deletion
13_4,866666.6667,3,ev_pop_1,cfu,large_deletion
13_4,66666.66667,3,ev_pop_1,cfu,large_deletion
13_4,577777.7778,4,ev_pop_1,pfu,large_deletion
13_4,5888888.889,4,ev_pop_1,pfu,large_deletion
13_4,1066666.667,4,ev_pop_1,pfu,large_deletion
13_4,1777777.778,4,ev_pop_1,pfu,large_deletion
13_4,333333.3333,4,ev_pop_1,cfu,large_deletion
13_4,4777777.778,4,ev_pop_1,cfu,large_deletion
13_4,4777777.778,4,ev_pop_1,cfu,large_deletion
13_4,NA,4,ev_pop_1,cfu,large_deletion
13_4,2555555.556,5,ev_pop_1,pfu,large_deletion
13_4,67777777.78,5,ev_pop_1,pfu,large_deletion
13_4,5666666.667,5,ev_pop_1,pfu,large_deletion
13_4,6777777.778,5,ev_pop_1,pfu,large_deletion
13_4,6222222.222,5,ev_pop_1,cfu,large_deletion
13_4,38888888.89,5,ev_pop_1,cfu,large_deletion
13_4,61111111.11,5,ev_pop_1,cfu,large_deletion
13_4,4555555.556,5,ev_pop_1,cfu,large_deletion
13_4,11111111.11,6,ev_pop_1,pfu,large_deletion
13_4,23333333.33,6,ev_pop_1,pfu,large_deletion
13_4,28888888.89,6,ev_pop_1,pfu,large_deletion
13_4,48888888.89,6,ev_pop_1,pfu,large_deletion
13_4,70000000,6,ev_pop_1,cfu,large_deletion
13_4,102222222.2,6,ev_pop_1,cfu,large_deletion
13_4,66666666.67,6,ev_pop_1,cfu,large_deletion
13_4,62222222.22,6,ev_pop_1,cfu,large_deletion
13_4,34444444.44,7,ev_pop_1,pfu,large_deletion
13_4,106666666.7,7,ev_pop_1,pfu,large_deletion
13_4,44444444.44,7,ev_pop_1,pfu,large_deletion
13_4,154444444.4,7,ev_pop_1,pfu,large_deletion
13_4,311111111.1,7,ev_pop_1,cfu,large_deletion
13_4,566666666.7,7,ev_pop_1,cfu,large_deletion
13_4,522222222.2,7,ev_pop_1,cfu,large_deletion
13_4,411111111.1,7,ev_pop_1,cfu,large_deletion
13_4,1000000000,10,ev_pop_1,cfu,large_deletion
13_4,1666666667,10,ev_pop_1,cfu,large_deletion
13_4,2000000000,10,ev_pop_1,cfu,large_deletion
13_4,4330000000,10,ev_pop_1,pfu,large_deletion
13_4,3670000000,10,ev_pop_1,pfu,large_deletion
13_4,4000000000,10,ev_pop_1,pfu,large_deletion
13_4,1330000000,10,ev_pop_1,cfu,large_deletion
13_4,2330000000,10,ev_pop_1,cfu,large_deletion
13_4,1670000000,10,ev_pop_1,cfu,large_deletion
13_4,600000000,10,ev_pop_1,pfu,large_deletion
13_4,767000000,10,ev_pop_1,pfu,large_deletion
13_4,533000000,10,ev_pop_1,pfu,large_deletion
13_4,4666666667,10,ev_pop_1,cfu,large_deletion
13_4,3000000000,10,ev_pop_1,cfu,large_deletion
13_4,4000000000,10,ev_pop_1,cfu,large_deletion
13_4,NA,10,ev_pop_1,pfu,large_deletion
13_4,666666666.7,10,ev_pop_1,pfu,large_deletion
13_4,1000000000,10,ev_pop_1,pfu,large_deletion
13_4,3666666667,12,ev_pop_1,cfu,large_deletion
13_4,3000000000,12,ev_pop_1,cfu,large_deletion
13_4,2666666667,12,ev_pop_1,cfu,large_deletion
13_4,667000000,12,ev_pop_1,pfu,large_deletion
13_4,NA,12,ev_pop_1,pfu,large_deletion
13_4,333000000,12,ev_pop_1,pfu,large_deletion
13_4,2330000000,12,ev_pop_1,cfu,large_deletion
13_4,3330000000,12,ev_pop_1,cfu,large_deletion
13_4,2000000000,12,ev_pop_1,cfu,large_deletion
13_4,1000000000,12,ev_pop_1,pfu,large_deletion
13_4,1330000000,12,ev_pop_1,pfu,large_deletion
13_4,667000000,12,ev_pop_1,pfu,large_deletion
13_4,3000000000,12,ev_pop_1,cfu,large_deletion
13_4,5000000000,12,ev_pop_1,cfu,large_deletion
13_4,3333333333,12,ev_pop_1,cfu,large_deletion
13_4,666666666.7,12,ev_pop_1,pfu,large_deletion
13_4,1666666667,12,ev_pop_1,pfu,large_deletion
13_4,1000000000,12,ev_pop_1,pfu,large_deletion
13_4,3666666667,15,ev_pop_1,cfu,large_deletion
13_4,4333333333,15,ev_pop_1,cfu,large_deletion
13_4,3666666667,15,ev_pop_1,cfu,large_deletion
13_4,667000000,15,ev_pop_1,pfu,large_deletion
13_4,2000000000,15,ev_pop_1,pfu,large_deletion
13_4,NA,15,ev_pop_1,pfu,large_deletion
13_4,3670000000,15,ev_pop_1,cfu,large_deletion
13_4,5000000000,15,ev_pop_1,cfu,large_deletion
13_4,3670000000,15,ev_pop_1,cfu,large_deletion
13_4,1000000000,15,ev_pop_1,pfu,large_deletion
13_4,1000000000,15,ev_pop_1,pfu,large_deletion
13_4,2000000000,15,ev_pop_1,pfu,large_deletion
13_4,5000000000,15,ev_pop_1,cfu,large_deletion
13_4,4333333333,15,ev_pop_1,cfu,large_deletion
13_4,5000000000,15,ev_pop_1,cfu,large_deletion
13_4,666666666.7,15,ev_pop_1,pfu,large_deletion
13_4,733333333.3,15,ev_pop_1,pfu,large_deletion
13_4,400000000,15,ev_pop_1,pfu,large_deletion
13_4,6000000000,18,ev_pop_1,cfu,large_deletion
13_4,3666666667,18,ev_pop_1,cfu,large_deletion
13_4,5666666667,18,ev_pop_1,cfu,large_deletion
13_4,633000000,18,ev_pop_1,pfu,large_deletion
13_4,6330000000,18,ev_pop_1,pfu,large_deletion
13_4,6670000000,18,ev_pop_1,pfu,large_deletion
13_4,5670000000,18,ev_pop_1,cfu,large_deletion
13_4,5330000000,18,ev_pop_1,cfu,large_deletion
13_4,6670000000,18,ev_pop_1,cfu,large_deletion
13_4,700000000,18,ev_pop_1,pfu,large_deletion
13_4,400000000,18,ev_pop_1,pfu,large_deletion
13_4,533000000,18,ev_pop_1,pfu,large_deletion
13_4,1000000000,18,ev_pop_1,pfu,large_deletion
13_4,1670000000,18,ev_pop_1,pfu,large_deletion
13_4,667000000,18,ev_pop_1,pfu,large_deletion
13_4,4666666667,18,ev_pop_1,cfu,large_deletion
13_4,6666666667,18,ev_pop_1,cfu,large_deletion
13_4,7666666667,18,ev_pop_1,cfu,large_deletion
14_1,38888.88889,0,ev_pop_2,pfu,large_deletion
14_1,28888.88889,0,ev_pop_2,pfu,large_deletion
14_1,27777.77778,0,ev_pop_2,pfu,large_deletion
14_1,83333.33333,0,ev_pop_2,cfu,large_deletion
14_1,86666.66667,0,ev_pop_2,cfu,large_deletion
14_1,66666.66667,0,ev_pop_2,cfu,large_deletion
14_1,96700,0,ev_pop_2,cfu,large_deletion
14_1,130000,0,ev_pop_2,cfu,large_deletion
14_1,113000,0,ev_pop_2,cfu,large_deletion
14_1,50000,0,ev_pop_2,pfu,large_deletion
14_1,80000,0,ev_pop_2,pfu,large_deletion
14_1,70000,0,ev_pop_2,pfu,large_deletion
14_1,66700,0,ev_pop_2,cfu,large_deletion
14_1,200000,0,ev_pop_2,cfu,large_deletion
14_1,133000,0,ev_pop_2,cfu,large_deletion
14_1,43300,0,ev_pop_2,pfu,large_deletion
14_1,46700,0,ev_pop_2,pfu,large_deletion
14_1,50000,0,ev_pop_2,pfu,large_deletion
14_1,133000,0,ev_pop_2,cfu,large_deletion
14_1,100000,0,ev_pop_2,cfu,large_deletion
14_1,33300,0,ev_pop_2,cfu,large_deletion
14_1,26700,0,ev_pop_2,pfu,large_deletion
14_1,20000,0,ev_pop_2,pfu,large_deletion
14_1,20000,0,ev_pop_2,pfu,large_deletion
14_1,26700,0,ev_pop_2,pfu,large_deletion
14_1,20000,0,ev_pop_2,pfu,large_deletion
14_1,20000,0,ev_pop_2,pfu,large_deletion
14_1,200000,2,ev_pop_2,pfu,large_deletion
14_1,52222.22222,2,ev_pop_2,pfu,large_deletion
14_1,112222.2222,2,ev_pop_2,pfu,large_deletion
14_1,433333.3333,2,ev_pop_2,cfu,large_deletion
14_1,533333.3333,2,ev_pop_2,cfu,large_deletion
14_1,500000,2,ev_pop_2,cfu,large_deletion
14_1,366666.6667,3,ev_pop_2,pfu,large_deletion
14_1,777777.7778,3,ev_pop_2,pfu,large_deletion
14_1,511111.1111,3,ev_pop_2,pfu,large_deletion
14_1,666666.6667,3,ev_pop_2,cfu,large_deletion
14_1,1333333.333,3,ev_pop_2,cfu,large_deletion
14_1,811111.1111,3,ev_pop_2,cfu,large_deletion
14_1,2666666.667,4,ev_pop_2,pfu,large_deletion
14_1,5333333.333,4,ev_pop_2,pfu,large_deletion
14_1,933333.3333,4,ev_pop_2,pfu,large_deletion
14_1,4777777.778,4,ev_pop_2,cfu,large_deletion
14_1,3666666.667,4,ev_pop_2,cfu,large_deletion
14_1,4000000,4,ev_pop_2,cfu,large_deletion
14_1,6222222.222,5,ev_pop_2,pfu,large_deletion
14_1,60000000,5,ev_pop_2,pfu,large_deletion
14_1,9111111.111,5,ev_pop_2,pfu,large_deletion
14_1,26666666.67,5,ev_pop_2,cfu,large_deletion
14_1,18888888.89,5,ev_pop_2,cfu,large_deletion
14_1,53333333.33,5,ev_pop_2,cfu,large_deletion
14_1,22222222.22,6,ev_pop_2,pfu,large_deletion
14_1,26666666.67,6,ev_pop_2,pfu,large_deletion
14_1,37777777.78,6,ev_pop_2,pfu,large_deletion
14_1,64444444.44,6,ev_pop_2,cfu,large_deletion
14_1,82222222.22,6,ev_pop_2,cfu,large_deletion
14_1,85555555.56,6,ev_pop_2,cfu,large_deletion
14_1,333333333.3,7,ev_pop_2,pfu,large_deletion
14_1,102222222.2,7,ev_pop_2,pfu,large_deletion
14_1,133333333.3,7,ev_pop_2,pfu,large_deletion
14_1,211111111.1,7,ev_pop_2,cfu,large_deletion
14_1,400000000,7,ev_pop_2,cfu,large_deletion
14_1,600000000,7,ev_pop_2,cfu,large_deletion
14_1,3330000000,10,ev_pop_2,cfu,large_deletion
14_1,3000000000,10,ev_pop_2,cfu,large_deletion
14_1,2330000000,10,ev_pop_2,cfu,large_deletion
14_1,333000000,10,ev_pop_2,pfu,large_deletion
14_1,1330000000,10,ev_pop_2,pfu,large_deletion
14_1,333000000,10,ev_pop_2,pfu,large_deletion
14_1,1000000000,10,ev_pop_2,cfu,large_deletion
14_1,1670000000,10,ev_pop_2,cfu,large_deletion
14_1,667000000,10,ev_pop_2,cfu,large_deletion
14_1,367000000,10,ev_pop_2,pfu,large_deletion
14_1,333000000,10,ev_pop_2,pfu,large_deletion
14_1,433000000,10,ev_pop_2,pfu,large_deletion
14_1,2000000000,10,ev_pop_2,cfu,large_deletion
14_1,2000000000,10,ev_pop_2,cfu,large_deletion
14_1,1330000000,10,ev_pop_2,cfu,large_deletion
14_1,467000000,10,ev_pop_2,pfu,large_deletion
14_1,500000000,10,ev_pop_2,pfu,large_deletion
14_1,367000000,10,ev_pop_2,pfu,large_deletion
14_1,2330000000,12,ev_pop_2,cfu,large_deletion
14_1,3330000000,12,ev_pop_2,cfu,large_deletion
14_1,3670000000,12,ev_pop_2,cfu,large_deletion
14_1,1000000000,12,ev_pop_2,pfu,large_deletion
14_1,1330000000,12,ev_pop_2,pfu,large_deletion
14_1,333000000,12,ev_pop_2,pfu,large_deletion
14_1,2670000000,12,ev_pop_2,cfu,large_deletion
14_1,333000000,12,ev_pop_2,cfu,large_deletion
14_1,1000000000,12,ev_pop_2,cfu,large_deletion
14_1,2000000000,12,ev_pop_2,pfu,large_deletion
14_1,2330000000,12,ev_pop_2,pfu,large_deletion
14_1,1330000000,12,ev_pop_2,pfu,large_deletion
14_1,1670000000,12,ev_pop_2,cfu,large_deletion
14_1,1670000000,12,ev_pop_2,cfu,large_deletion
14_1,1670000000,12,ev_pop_2,cfu,large_deletion
14_1,333000000,12,ev_pop_2,pfu,large_deletion
14_1,NA,12,ev_pop_2,pfu,large_deletion
14_1,NA,12,ev_pop_2,pfu,large_deletion
14_1,2000000000,15,ev_pop_2,cfu,large_deletion
14_1,3330000000,15,ev_pop_2,cfu,large_deletion
14_1,2670000000,15,ev_pop_2,cfu,large_deletion
14_1,333000000,15,ev_pop_2,pfu,large_deletion
14_1,NA,15,ev_pop_2,pfu,large_deletion
14_1,NA,15,ev_pop_2,pfu,large_deletion
14_1,4000000000,15,ev_pop_2,cfu,large_deletion
14_1,5000000000,15,ev_pop_2,cfu,large_deletion
14_1,3670000000,15,ev_pop_2,cfu,large_deletion
14_1,1000000000,15,ev_pop_2,pfu,large_deletion
14_1,2000000000,15,ev_pop_2,pfu,large_deletion
14_1,1330000000,15,ev_pop_2,pfu,large_deletion
14_1,2330000000,15,ev_pop_2,cfu,large_deletion
14_1,1330000000,15,ev_pop_2,cfu,large_deletion
14_1,NA,15,ev_pop_2,cfu,large_deletion
14_1,700000000,15,ev_pop_2,pfu,large_deletion
14_1,900000000,15,ev_pop_2,pfu,large_deletion
14_1,867000000,15,ev_pop_2,pfu,large_deletion
14_1,5670000000,18,ev_pop_2,cfu,large_deletion
14_1,7000000000,18,ev_pop_2,cfu,large_deletion
14_1,3330000000,18,ev_pop_2,cfu,large_deletion
14_1,100000000,18,ev_pop_2,pfu,large_deletion
14_1,1000000000,18,ev_pop_2,pfu,large_deletion
14_1,1330000000,18,ev_pop_2,pfu,large_deletion
14_1,4670000000,18,ev_pop_2,cfu,large_deletion
14_1,3000000000,18,ev_pop_2,cfu,large_deletion
14_1,4670000000,18,ev_pop_2,cfu,large_deletion
14_1,633000000,18,ev_pop_2,pfu,large_deletion
14_1,800000000,18,ev_pop_2,pfu,large_deletion
14_1,500000000,18,ev_pop_2,pfu,large_deletion
14_1,7330000000,18,ev_pop_2,cfu,large_deletion
14_1,7330000000,18,ev_pop_2,cfu,large_deletion
14_1,4330000000,18,ev_pop_2,cfu,large_deletion
14_1,1330000000,18,ev_pop_2,pfu,large_deletion
14_1,1670000000,18,ev_pop_2,pfu,large_deletion
14_1,1670000000,18,ev_pop_2,pfu,large_deletion
14_1,3330000000,late,ev_pop_2,cfu,large_deletion
14_1,4670000000,late,ev_pop_2,cfu,large_deletion
14_1,4670000000,late,ev_pop_2,cfu,large_deletion
14_1,4670000000,late,ev_pop_2,pfu,large_deletion
14_1,2000000000,late,ev_pop_2,pfu,large_deletion
14_1,3330000000,late,ev_pop_2,pfu,large_deletion
14_3,32222.22222,0,ev_pop_2,pfu,large_deletion
14_3,40000,0,ev_pop_2,pfu,large_deletion
14_3,45555.55556,0,ev_pop_2,pfu,large_deletion
14_3,84444.44444,0,ev_pop_2,cfu,large_deletion
14_3,94444.44444,0,ev_pop_2,cfu,large_deletion
14_3,63333.33333,0,ev_pop_2,cfu,large_deletion
14_3,73300,0,ev_pop_2,cfu,large_deletion
14_3,60000,0,ev_pop_2,cfu,large_deletion
14_3,76700,0,ev_pop_2,cfu,large_deletion
14_3,46700,0,ev_pop_2,pfu,large_deletion
14_3,36700,0,ev_pop_2,pfu,large_deletion
14_3,26700,0,ev_pop_2,pfu,large_deletion
14_3,66700,0,ev_pop_2,cfu,large_deletion
14_3,33300,0,ev_pop_2,cfu,large_deletion
14_3,NA,0,ev_pop_2,cfu,large_deletion
14_3,36700,0,ev_pop_2,pfu,large_deletion
14_3,26700,0,ev_pop_2,pfu,large_deletion
14_3,43300,0,ev_pop_2,pfu,large_deletion
14_3,133000,0,ev_pop_2,cfu,large_deletion
14_3,133000,0,ev_pop_2,cfu,large_deletion
14_3,66700,0,ev_pop_2,cfu,large_deletion
14_3,26700,0,ev_pop_2,pfu,large_deletion
14_3,40000,0,ev_pop_2,pfu,large_deletion
14_3,36700,0,ev_pop_2,pfu,large_deletion
14_3,26700,0,ev_pop_2,pfu,large_deletion
14_3,40000,0,ev_pop_2,pfu,large_deletion
14_3,36700,0,ev_pop_2,pfu,large_deletion
14_3,188888.8889,2,ev_pop_2,pfu,large_deletion
14_3,27777.77778,2,ev_pop_2,pfu,large_deletion
14_3,121111.1111,2,ev_pop_2,pfu,large_deletion
14_3,211111.1111,2,ev_pop_2,cfu,large_deletion
14_3,566666.6667,2,ev_pop_2,cfu,large_deletion
14_3,522222.2222,2,ev_pop_2,cfu,large_deletion
14_3,633333.3333,3,ev_pop_2,pfu,large_deletion
14_3,666666.6667,3,ev_pop_2,pfu,large_deletion
14_3,433333.3333,3,ev_pop_2,pfu,large_deletion
14_3,888888.8889,3,ev_pop_2,cfu,large_deletion
